matches_won,country_id,winner_id
2,TUR,223316
2,TUR,219927
2,TUR,222856
2,TUR,211422
2,TUR,220798
2,TUR,221341
1,TUR,224486
1,TUR,207568
1,TUR,224487
1,TUR,224488
1,TUR,215342
1,TUR,215903
1,TUR,221379
1,TUR,214923
1,TUR,213579
1,TUR,223086
1,TUR,207129
1,TUR,239494
1,TUR,223207
1,TUR,215076
1,TUR,106416
1,TUR,223017
164,UKR,104660
160,UKR,202494
152,UKR,202628
136,UKR,211063
132,UKR,211843
128,UKR,203462
127,UKR,202488
118,UKR,105011
112,UKR,215290
110,UKR,213941
109,UKR,205941
104,UKR,215554
102,UKR,215035
99,UKR,214158
95,UKR,203549
88,UKR,201435
86,UKR,216146
82,UKR,201615
76,UKR,206069
59,UKR,202911
54,UKR,206403
47,UKR,220750
40,UKR,104920
40,UKR,213582
39,UKR,221114
38,UKR,211472
37,UKR,215553
36,UKR,206070
33,UKR,203541
31,UKR,202558
29,UKR,126964
29,UKR,105238
29,UKR,214758
28,UKR,211763
26,UKR,203516
26,UKR,203492
26,UKR,202679
23,UKR,222506
23,UKR,106169
21,UKR,221371
21,UKR,206137
21,UKR,105085
17,UKR,134068
16,UKR,220258
16,UKR,215765
16,UKR,216319
15,UKR,213537
14,UKR,122471
14,UKR,200550
14,UKR,203297
12,UKR,105130
11,UKR,220633
9,UKR,202622
9,UKR,201456
8,UKR,211495
8,UKR,214744
8,UKR,220749
8,UKR,214341
7,UKR,220746
7,UKR,201489
7,UKR,208071
7,UKR,216148
7,UKR,216273
6,UKR,220020
5,UKR,230120
5,UKR,201377
5,UKR,215894
5,UKR,216207
4,UKR,215582
4,UKR,124124
4,UKR,221940
4,UKR,201309
4,UKR,214757
4,UKR,221534
4,UKR,201416
4,UKR,216564
3,UKR,215727
3,UKR,221380
3,UKR,245076
3,UKR,210771
2,UKR,221370
2,UKR,215585
2,UKR,222003
2,UKR,220731
2,UKR,239449
2,UKR,232871
2,UKR,212038
1,UKR,210262
1,UKR,211739
1,UKR,238085
1,UKR,126327
1,UKR,245098
1,UKR,220587
1,UKR,105079
1,UKR,220748
1,UKR,215640
1,UKR,245077
1,UKR,215959
1,UKR,241021
1,UKR,241018
1,UKR,220586
1,UKR,212050
1,UKR,122321
1,UKR,216270
1,UKR,237471
1,UKR,215953
1,UKR,213624
2,UNK,221697
1,UNK,208518
127,URU,104655
62,URU,105899
11,URU,215787
4,URU,104395
3,URU,127570
2,URU,214606
2,URU,221816
2,URU,221807
1,URU,208028
1,URU,200537
1,URU,108709
179,USA,126203
166,USA,126207
164,USA,106045
160,USA,106216
150,USA,126205
149,USA,202481
148,USA,111456
140,USA,111581
139,USA,124014
139,USA,213550
137,USA,201483
136,USA,105815
135,USA,124187
133,USA,104545
133,USA,106218
132,USA,214007
130,USA,211095
128,USA,206108
126,USA,106283
125,USA,203500
123,USA,201616
123,USA,201478
123,USA,202479
122,USA,211222
122,USA,213767
121,USA,201534
120,USA,105449
118,USA,201539
118,USA,201529
117,USA,202468
110,USA,202484
110,USA,111578
110,USA,203501
110,USA,203389
108,USA,213672
108,USA,201590
106,USA,203513
102,USA,111511
102,USA,202379
101,USA,105614
99,USA,214906
99,USA,213949
98,USA,203398
95,USA,105992
95,USA,213673
93,USA,214452
92,USA,105023
90,USA,111153
90,USA,202495
90,USA,215371
89,USA,105065
87,USA,105385
86,USA,214263
86,USA,105512
85,USA,201603
82,USA,106058
82,USA,111574
81,USA,201619
79,USA,106261
79,USA,111515
78,USA,200624
77,USA,105960
77,USA,213530
75,USA,216153
74,USA,105871
73,USA,201535
73,USA,211765
72,USA,110536
72,USA,215983
69,USA,206909
69,USA,211635
68,USA,211854
68,USA,201585
68,USA,202500
68,USA,200265
63,USA,211225
63,USA,111577
62,USA,214453
62,USA,200670
62,USA,215064
61,USA,201604
61,USA,202195
61,USA,106328
60,USA,214297
59,USA,214728
59,USA,215037
58,USA,213772
58,USA,200748
57,USA,202614
56,USA,202414
53,USA,202497
53,USA,200033
52,USA,203341
52,USA,105572
51,USA,105654
51,USA,221103
51,USA,211855
49,USA,111582
49,USA,211103
48,USA,203370
48,USA,111765
46,USA,216083
45,USA,106031
44,USA,202385
44,USA,202426
43,USA,215992
41,USA,201318
41,USA,215763
40,USA,216097
39,USA,214696
39,USA,210382
39,USA,206433
38,USA,221024
38,USA,106265
38,USA,201476
38,USA,201443
37,USA,220465
36,USA,222198
33,USA,123768
33,USA,132482
33,USA,203315
32,USA,215794
32,USA,205922
32,USA,126206
32,USA,201447
31,USA,214019
31,USA,126152
31,USA,205499
30,USA,213861
30,USA,215555
29,USA,210717
29,USA,215470
28,USA,213659
28,USA,201558
28,USA,211094
28,USA,203279
28,USA,215769
27,USA,214777
27,USA,202496
27,USA,213771
26,USA,219917
26,USA,202448
25,USA,210293
25,USA,220005
25,USA,105281
25,USA,214080
24,USA,216398
23,USA,105447
23,USA,111583
23,USA,214875
22,USA,206081
22,USA,203583
22,USA,214887
22,USA,221914
21,USA,202318
21,USA,219663
21,USA,214265
21,USA,126177
21,USA,210357
21,USA,215613
21,USA,201530
20,USA,221100
20,USA,219310
20,USA,211638
20,USA,210860
20,USA,104330
20,USA,221460
19,USA,215062
19,USA,111436
18,USA,211179
18,USA,216065
18,USA,104864
18,USA,215840
18,USA,214562
18,USA,221905
18,USA,214849
18,USA,220550
18,USA,215230
18,USA,220561
17,USA,214539
17,USA,210146
17,USA,213668
17,USA,204415
17,USA,220440
16,USA,201528
16,USA,206499
16,USA,127028
16,USA,104548
16,USA,222036
16,USA,220548
16,USA,216076
15,USA,103665
15,USA,202906
15,USA,207182
15,USA,214298
14,USA,200516
14,USA,215000
14,USA,204424
14,USA,215921
14,USA,220722
14,USA,105336
13,USA,214262
13,USA,111570
13,USA,220456
13,USA,221413
13,USA,221023
12,USA,209771
12,USA,215383
12,USA,110636
12,USA,200225
12,USA,222080
12,USA,216092
12,USA,202447
12,USA,111156
11,USA,144652
11,USA,200228
11,USA,220371
11,USA,221909
11,USA,222299
11,USA,106335
11,USA,222037
10,USA,221120
10,USA,221512
10,USA,220723
10,USA,222032
10,USA,215226
10,USA,200219
10,USA,221127
10,USA,122248
10,USA,215352
10,USA,127036
9,USA,211725
9,USA,221440
9,USA,214271
9,USA,203550
9,USA,222033
9,USA,220724
9,USA,200589
9,USA,200366
8,USA,221240
8,USA,222262
8,USA,220721
8,USA,202333
8,USA,215085
8,USA,204364
8,USA,213521
8,USA,221146
8,USA,215993
8,USA,200083
8,USA,213898
8,USA,104070
8,USA,214400
7,USA,221241
7,USA,200632
7,USA,218226
7,USA,222402
7,USA,214909
7,USA,215305
7,USA,220014
7,USA,206353
7,USA,208260
7,USA,215251
7,USA,220520
7,USA,215227
7,USA,110750
7,USA,222511
7,USA,200230
7,USA,220673
7,USA,221627
7,USA,214261
7,USA,220546
7,USA,111586
7,USA,200587
6,USA,200610
6,USA,110740
6,USA,203360
6,USA,213637
6,USA,220891
6,USA,203414
6,USA,215065
6,USA,122241
6,USA,221221
6,USA,202171
6,USA,221202
6,USA,213899
6,USA,138550
6,USA,105398
6,USA,200415
6,USA,106327
5,USA,132437
5,USA,215943
5,USA,221021
5,USA,215847
5,USA,105509
5,USA,201509
5,USA,106360
5,USA,222837
5,USA,215384
5,USA,215612
5,USA,216164
5,USA,211452
5,USA,220462
5,USA,208527
5,USA,222159
5,USA,106103
5,USA,215790
5,USA,222509
4,USA,221171
4,USA,111569
4,USA,221421
4,USA,214610
4,USA,214873
4,USA,221416
4,USA,205686
4,USA,202139
4,USA,220490
4,USA,205823
4,USA,222947
4,USA,200729
4,USA,221057
4,USA,214779
4,USA,221239
4,USA,214978
4,USA,207181
4,USA,200598
4,USA,111568
4,USA,200220
4,USA,214309
4,USA,220379
4,USA,131999
4,USA,221143
4,USA,110539
4,USA,222403
3,USA,215374
3,USA,207992
3,USA,222230
3,USA,216155
3,USA,222081
3,USA,221433
3,USA,200532
3,USA,219704
3,USA,202130
3,USA,214296
3,USA,202248
3,USA,221441
3,USA,213665
3,USA,221091
3,USA,216233
3,USA,221633
3,USA,222038
3,USA,105733
3,USA,214572
3,USA,215406
3,USA,222648
3,USA,222157
3,USA,222035
3,USA,214710
3,USA,200336
3,USA,201767
3,USA,216217
3,USA,221360
3,USA,222034
3,USA,239186
3,USA,111752
3,USA,222085
2,USA,221104
2,USA,221291
2,USA,221115
2,USA,220337
2,USA,208143
2,USA,220139
2,USA,213669
2,USA,211771
2,USA,200217
2,USA,216120
2,USA,102093
2,USA,216109
2,USA,221729
2,USA,215278
2,USA,214783
2,USA,220312
2,USA,111809
2,USA,219848
2,USA,111579
2,USA,211174
2,USA,222138
2,USA,221789
2,USA,105290
2,USA,222264
2,USA,203357
2,USA,215376
2,USA,110761
2,USA,215378
2,USA,216424
2,USA,138591
2,USA,210517
2,USA,223268
2,USA,221624
2,USA,211114
2,USA,221585
2,USA,122240
2,USA,220665
2,USA,215981
2,USA,200171
2,USA,220675
2,USA,221220
2,USA,220884
2,USA,200533
2,USA,213863
2,USA,121395
2,USA,214798
2,USA,206894
1,USA,222909
1,USA,207202
1,USA,222404
1,USA,222189
1,USA,214709
1,USA,132054
1,USA,214347
1,USA,121938
1,USA,144687
1,USA,104998
1,USA,222039
1,USA,125829
1,USA,222188
1,USA,215844
1,USA,222341
1,USA,222091
1,USA,138132
1,USA,206910
1,USA,216264
1,USA,211936
1,USA,216052
1,USA,221507
1,USA,239103
1,USA,211893
1,USA,202173
1,USA,221478
1,USA,200222
1,USA,220050
1,USA,221511
1,USA,216221
1,USA,221509
1,USA,215228
1,USA,202167
1,USA,106269
1,USA,126098
1,USA,223389
1,USA,205917
1,USA,222201
1,USA,216391
1,USA,220674
1,USA,214877
1,USA,109632
1,USA,222691
1,USA,209866
1,USA,215793
1,USA,106304
1,USA,106104
1,USA,221754
1,USA,222254
1,USA,223168
1,USA,132663
1,USA,132023
1,USA,221790
1,USA,111208
1,USA,221942
1,USA,205992
1,USA,126567
1,USA,220552
1,USA,206859
1,USA,201898
1,USA,234502
1,USA,210327
1,USA,216307
1,USA,215458
1,USA,213563
1,USA,216022
1,USA,111567
1,USA,208649
1,USA,221399
1,USA,215893
1,USA,216024
1,USA,216421
1,USA,127024
1,USA,203328
1,USA,135010
1,USA,220728
1,USA,122503
1,USA,222227
1,USA,216021
1,USA,223453
1,USA,209080
1,USA,214910
1,USA,210097
1,USA,220887
1,USA,238064
1,USA,210719
1,USA,111509
1,USA,223093
1,USA,222223
1,USA,215814
1,USA,215931
1,USA,221297
1,USA,132609
1,USA,202144
1,USA,216001
1,USA,126570
1,USA,221067
161,UZB,201674
147,UZB,202387
123,UZB,104797
101,UZB,201672
52,UZB,201454
37,UZB,203469
33,UZB,126939
17,UZB,122109
17,UZB,214534
16,UZB,104736
16,UZB,204397
8,UZB,106381
7,UZB,127300
7,UZB,200672
4,UZB,206414
3,UZB,219872
3,UZB,106204
3,UZB,207295
3,UZB,126938
3,UZB,132299
2,UZB,223449
2,UZB,207363
2,UZB,215871
2,UZB,215950
2,UZB,206395
2,UZB,200148
2,UZB,105816
2,UZB,219874
1,UZB,214344
1,UZB,126937
1,UZB,204345
1,UZB,220099
1,UZB,216261
1,UZB,217988
1,UZB,120563
1,UZB,126263
1,UZB,109343
1,UZB,200147
1,UZB,214864
1,UZB,220678
1,UZB,104927
149,VEN,203521
29,VEN,106175
28,VEN,206387
27,VEN,105334
3,VEN,221002
3,VEN,105961
3,VEN,203584
3,VEN,105467
1,VEN,144799
1,VEN,212202
1,VEN,222298
18,VIE,122533
1,VIE,106392
1,VIE,123971
56,ZIM,210526
31,ZIM,105626
24,ZIM,111761
2,ZIM,214502
2,ZIM,214961
2,ZIM,200250
